crime_type ,district ,beat_number ,map_reference ,phxcommunity ,domestic
5 ,1 ,120 ,121 ,0 ,0
5 ,1 ,120 ,121 ,0 ,0
5 ,2 ,121 ,069 ,0 ,0
5 ,2 ,121 ,069 ,0 ,0
5 ,2 ,121 ,069 ,1 ,0
5 ,2 ,121 ,079 ,0 ,0
5 ,2 ,122 ,015 ,1 ,0
5 ,2 ,122 ,081 ,0 ,0
5 ,2 ,122 ,122 ,0 ,0
4 ,1 ,114 ,036 ,1 ,1
4 ,1 ,120 ,062 ,0 ,0
3 ,1 ,111 ,020 ,0 ,0
3 ,1 ,111 ,025 ,0 ,0
3 ,1 ,111 ,029 ,0 ,0
3 ,3 ,112 ,027 ,0 ,0
3 ,3 ,112 ,083 ,0 ,0
3 ,1 ,113 ,031 ,0 ,0
3 ,1 ,113 ,033 ,0 ,0
3 ,1 ,114 ,065 ,0 ,0
3 ,1 ,114 ,065 ,0 ,0
3 ,3 ,116 ,049 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,3 ,116 ,053 ,0 ,0
3 ,2 ,117 ,118 ,0 ,0
3 ,3 ,118 ,046 ,0 ,0
3 ,3 ,118 ,046 ,0 ,0
3 ,3 ,118 ,046 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
